timestamp,heart_rate,dive_id,dive_phase
8/27/18 18:24:19,31.58,7,surface
8/27/18 18:24:21,31.41,7,surface
8/27/18 18:24:23,31.41,7,surface
8/27/18 18:24:25,,7,surface
8/27/18 18:24:29,,7,surface
8/27/18 18:24:31,,7,surface
8/27/18 18:24:45,,7,surface
8/27/18 18:24:48,,7,surface
8/27/18 18:24:53,,7,surface
8/27/18 18:24:55,29.85,7,surface
8/27/18 18:24:57,30.15,7,surface
8/27/18 18:24:59,30.77,7,surface
8/27/18 18:25:01,30.3,7,surface
8/27/18 18:25:03,29.13,7,surface
8/27/18 18:25:05,,7,surface
8/27/18 18:25:07,,7,surface
8/27/18 18:25:08,,7,surface
8/27/18 18:25:10,,7,surface
8/27/18 18:25:13,,7,surface
8/27/18 18:42:34,,10,descent
8/27/18 18:42:44,6.04,10,descent
8/27/18 18:42:52,7.0,10,descent
8/27/18 18:43:01,7.09,10,descent
8/27/18 18:43:09,6.94,10,descent
8/27/18 18:43:18,7.11,10,descent
8/27/18 18:43:27,6.82,10,descent
8/27/18 18:43:36,6.08,10,descent
8/27/18 18:43:47,5.82,10,descent
8/27/18 18:43:58,5.1,10,descent
8/27/18 18:44:22,2.58,10,descent
8/27/18 18:44:33,5.53,10,descent
8/27/18 18:50:48,,10,ascent
8/27/18 18:50:52,,10,ascent
8/27/18 18:50:55,,10,ascent
8/27/18 18:50:58,19.11,10,ascent
8/27/18 18:51:01,17.54,10,ascent
8/27/18 18:51:07,,10,ascent
8/27/18 18:51:10,,10,ascent
8/27/18 18:51:17,,10,ascent
8/27/18 18:51:20,,10,ascent
8/27/18 18:51:26,10.22,10,ascent
8/27/18 18:51:33,8.76,10,ascent
8/27/18 18:51:36,18.4,10,ascent
8/27/18 18:51:42,8.92,10,ascent
8/27/18 18:51:50,8.15,10,ascent
8/27/18 18:51:57,8.61,10,ascent
8/27/18 18:52:04,8.51,10,ascent
8/27/18 18:52:11,8.45,10,ascent
8/27/18 18:52:19,7.87,10,ascent
8/27/18 18:52:26,8.02,10,ascent
8/27/18 18:52:29,18.18,10,ascent
8/27/18 18:52:37,8.23,10,ascent
8/27/18 18:52:40,19.11,10,ascent
8/27/18 18:52:46,9.12,10,ascent
8/27/18 18:52:49,22.9,10,ascent
8/27/18 18:52:52,22.06,10,ascent
8/27/18 18:52:55,21.35,10,ascent
8/27/18 18:52:57,22.47,10,ascent
8/27/18 18:53:00,24.0,10,ascent
8/27/18 18:53:02,23.35,10,ascent
8/27/18 18:53:05,21.9,10,ascent
8/27/18 18:53:08,23.72,10,ascent
8/27/18 18:53:10,24.49,10,ascent
8/27/18 18:53:12,24.9,10,ascent
8/27/18 18:53:15,25.0,10,ascent
8/27/18 18:53:17,26.55,10,ascent
8/27/18 18:53:19,27.52,10,ascent
8/27/18 18:53:21,27.65,10,ascent
8/27/18 18:53:24,28.57,10,ascent
8/27/18 18:53:26,29.41,10,ascent
8/27/18 18:53:28,30.46,10,ascent
8/27/18 18:53:29,30.77,10,ascent
8/27/18 18:53:31,31.09,10,ascent
8/27/18 18:53:33,31.58,10,ascent
8/27/18 18:53:35,,10,ascent
8/27/18 18:53:40,,10,surface
8/27/18 18:53:44,,10,surface
8/27/18 18:53:49,,10,surface
8/27/18 18:53:51,35.09,10,surface
8/27/18 18:53:53,34.09,10,surface
8/27/18 18:53:55,35.29,10,surface
8/27/18 18:53:56,33.71,10,surface
8/27/18 18:53:58,35.09,10,surface
8/27/18 18:54:00,34.88,10,surface
8/27/18 18:54:02,,10,surface
8/27/18 18:54:03,,10,surface
8/27/18 18:54:10,,10,surface
8/27/18 18:54:14,,10,surface
8/27/18 18:54:21,,10,surface
8/27/18 18:54:23,34.09,10,surface
8/27/18 18:54:24,34.88,10,surface
8/27/18 18:54:26,33.71,10,surface
8/27/18 18:54:28,34.68,10,surface
8/27/18 18:54:30,,10,surface
8/27/18 18:54:30,,10,surface
8/27/18 18:54:37,,10,surface
8/27/18 18:54:39,33.9,10,surface
8/27/18 18:54:40,33.52,10,surface
8/27/18 18:54:42,33.52,10,surface
8/27/18 18:54:44,33.33,10,surface
8/27/18 18:54:46,32.61,10,surface
8/27/18 18:54:48,,10,surface
8/27/18 18:54:51,,10,surface
8/27/18 18:54:55,,10,surface
8/27/18 18:54:59,,10,surface
8/27/18 18:55:01,32.26,10,surface
8/27/18 18:55:02,32.43,10,surface
8/27/18 18:55:04,32.09,10,surface
8/27/18 18:55:06,32.43,10,surface
8/27/18 18:55:08,32.26,10,surface
8/27/18 18:55:10,32.43,10,surface
8/27/18 18:55:12,32.43,10,surface
8/27/18 18:55:14,,10,surface
8/27/18 18:55:17,,10,surface
8/27/18 18:55:17,,10,surface
8/27/18 18:55:21,,10,surface
8/27/18 18:55:23,31.25,10,surface
8/27/18 18:55:25,31.75,10,surface
8/27/18 18:55:27,31.75,10,surface
8/27/18 18:55:29,31.75,10,surface
8/27/18 18:55:31,31.91,10,surface
8/27/18 18:55:33,32.26,10,surface
8/27/18 18:55:35,31.58,10,surface
8/27/18 18:55:36,,10,surface
8/27/18 18:55:41,,10,surface
8/27/18 18:55:42,,10,surface
8/27/18 18:55:44,30.77,10,surface
8/27/18 18:55:46,31.75,10,surface
8/27/18 18:55:48,31.25,10,surface
8/27/18 18:55:50,31.58,10,surface
8/27/18 18:55:52,32.09,10,surface
8/27/18 18:55:54,31.09,10,surface
8/27/18 18:55:56,30.3,10,surface
8/27/18 18:55:58,,10,surface
8/27/18 18:55:59,,10,surface
8/27/18 18:56:03,,10,surface
8/27/18 18:56:07,,10,surface
8/27/18 18:56:09,30.93,10,surface
8/27/18 18:56:11,30.77,10,surface
8/27/18 18:56:13,31.09,10,surface
8/27/18 18:56:15,31.25,10,surface
8/27/18 18:56:17,31.09,10,surface
8/27/18 18:56:19,30.93,10,surface
8/27/18 18:56:21,31.09,10,surface
8/27/18 18:56:23,30.93,10,surface
8/27/18 18:56:25,30.77,10,surface
8/27/18 18:56:27,31.41,10,surface
8/27/18 18:56:29,31.09,10,surface
8/27/18 18:56:31,31.41,10,surface
8/27/18 18:56:32,,10,surface
8/27/18 18:56:35,,10,surface
8/27/18 18:56:37,,10,surface
8/27/18 18:56:39,34.09,10,surface
8/27/18 18:56:41,30.46,10,surface
8/27/18 18:56:42,30.77,10,surface
8/27/18 18:56:44,30.77,10,surface
8/27/18 18:56:46,30.61,10,surface
8/27/18 18:56:48,30.3,10,surface
8/27/18 18:56:50,30.77,10,surface
8/27/18 18:56:52,30.61,10,surface
8/27/18 18:56:54,30.77,10,surface
8/27/18 18:56:56,31.09,10,surface
8/27/18 18:56:58,31.09,10,surface
8/27/18 18:57:00,30.93,10,surface
8/27/18 18:57:02,31.25,10,surface
8/27/18 18:57:04,,10,surface
8/27/18 18:57:10,,10,surface
8/27/18 18:57:12,,10,surface
8/27/18 18:57:17,,11,descent
8/27/18 18:57:26,6.17,11,descent
8/27/18 18:57:34,7.43,11,descent
8/27/18 18:57:43,7.16,11,descent
8/27/18 18:57:51,7.49,11,descent
8/27/18 18:57:59,7.53,11,descent
8/27/18 18:58:06,7.95,11,descent
8/27/18 18:58:16,6.36,11,descent
8/27/18 18:58:31,4.06,11,descent
8/27/18 18:58:42,5.08,11,descent
8/27/18 19:12:19,4.95,11,ascent
8/27/18 19:12:27,7.43,11,ascent
8/27/18 19:12:37,5.93,11,ascent
8/27/18 19:12:46,7.09,11,ascent
8/27/18 19:12:49,18.02,11,ascent
8/27/18 19:12:55,9.82,11,ascent
8/27/18 19:12:58,20.48,11,ascent
8/27/18 19:13:01,20.76,11,ascent
8/27/18 19:13:04,23.17,11,ascent
8/27/18 19:13:06,23.53,11,ascent
8/27/18 19:13:09,23.35,11,ascent
8/27/18 19:13:11,25.21,11,ascent
8/27/18 19:13:13,25.97,11,ascent
8/27/18 19:13:16,26.55,11,ascent
8/27/18 19:13:18,27.78,11,ascent
8/27/18 19:13:20,27.78,11,ascent
8/27/18 19:13:22,28.85,11,ascent
8/27/18 19:13:24,29.7,11,ascent
8/27/18 19:13:26,30.3,11,ascent
8/27/18 19:13:28,30.77,11,ascent
8/27/18 19:13:30,30.93,11,ascent
8/27/18 19:13:32,32.09,11,ascent
8/27/18 19:13:34,32.97,11,ascent
8/27/18 19:13:35,32.43,11,ascent
8/27/18 19:13:37,33.52,11,ascent
8/27/18 19:13:39,33.15,11,ascent
8/27/18 19:13:41,,11,ascent
8/27/18 19:13:52,,11,surface
8/27/18 19:13:53,,11,surface
8/27/18 19:13:55,,11,surface
8/27/18 19:13:56,35.71,11,surface
8/27/18 19:13:58,35.93,11,surface
8/27/18 19:14:00,36.14,11,surface
8/27/18 19:14:01,35.29,11,surface
8/27/18 19:14:03,35.71,11,surface
8/27/18 19:14:03,,11,surface
8/27/18 19:14:05,36.36,11,surface
8/27/18 19:14:06,36.36,11,surface
8/27/18 19:14:08,,11,surface
8/27/18 19:14:14,,11,surface
8/27/18 19:14:16,,11,surface
8/27/18 19:14:18,35.71,11,surface
8/27/18 19:14:20,36.36,11,surface
8/27/18 19:14:21,36.36,11,surface
8/27/18 19:14:23,36.14,11,surface
8/27/18 19:14:24,,11,surface
8/27/18 19:14:26,,11,surface
8/27/18 19:14:30,,11,surface
8/27/18 19:14:31,37.74,11,surface
8/27/18 19:14:33,36.36,11,surface
8/27/18 19:14:34,36.14,11,surface
8/27/18 19:14:36,36.14,11,surface
8/27/18 19:14:38,35.93,11,surface
8/27/18 19:14:39,36.59,11,surface
8/27/18 19:14:41,,11,surface
8/27/18 19:14:42,,11,surface
8/27/18 19:14:46,,11,surface
8/27/18 19:14:48,36.14,11,surface
8/27/18 19:14:49,36.14,11,surface
8/27/18 19:14:51,35.71,11,surface
8/27/18 19:14:53,35.71,11,surface
8/27/18 19:14:54,,11,surface
8/27/18 19:14:55,,11,surface
8/27/18 19:14:58,,11,surface
8/27/18 19:15:00,37.04,11,surface
8/27/18 19:15:01,35.71,11,surface
8/27/18 19:15:03,35.09,11,surface
8/27/18 19:15:05,35.29,11,surface
8/27/18 19:15:06,34.88,11,surface
8/27/18 19:15:08,34.68,11,surface
8/27/18 19:15:10,,11,surface
8/27/18 19:15:12,,11,surface
8/27/18 19:15:15,,11,surface
8/27/18 19:15:17,35.5,11,surface
8/27/18 19:15:19,34.68,11,surface
8/27/18 19:15:20,34.68,11,surface
8/27/18 19:15:22,38.22,11,surface
8/27/18 19:15:24,31.75,11,surface
8/27/18 19:15:26,,11,surface
8/27/18 19:15:27,,11,surface
8/27/18 19:15:33,,11,surface
8/27/18 19:15:34,34.29,11,surface
8/27/18 19:15:36,33.9,11,surface
8/27/18 19:15:38,34.48,11,surface
8/27/18 19:15:40,,11,surface
8/27/18 19:15:44,,11,surface
8/27/18 19:15:47,,11,surface
8/27/18 19:15:49,32.97,11,surface
8/27/18 19:15:51,33.52,11,surface
8/27/18 19:15:52,33.71,11,surface
8/27/18 19:15:54,33.15,11,surface
8/27/18 19:15:56,,11,surface
8/27/18 19:15:57,,11,surface
8/27/18 19:16:02,,11,surface
8/27/18 19:16:04,29.13,11,surface
8/27/18 19:16:07,20.48,11,surface
8/27/18 19:17:17,,13,descent
8/27/18 19:17:26,6.99,13,descent
8/27/18 19:17:33,8.62,13,descent
8/27/18 19:17:41,7.43,13,descent
8/27/18 19:17:52,5.3,13,descent
8/27/18 19:18:04,5.08,13,descent
8/27/18 19:25:34,,13,ascent
8/27/18 19:25:44,6.51,13,ascent
8/27/18 19:25:51,8.12,13,ascent
8/27/18 19:25:58,8.51,13,ascent
8/27/18 19:26:01,18.75,13,ascent
8/27/18 19:26:08,8.67,13,ascent
8/27/18 19:26:16,8.08,13,ascent
8/27/18 19:26:23,7.71,13,ascent
8/27/18 19:26:31,7.59,13,ascent
8/27/18 19:26:39,8.08,13,ascent
8/27/18 19:26:46,8.58,13,ascent
8/27/18 19:26:49,18.87,13,ascent
8/27/18 19:26:56,8.5,13,ascent
8/27/18 19:26:59,18.18,13,ascent
8/27/18 19:27:05,10.02,13,ascent
8/27/18 19:27:08,,13,ascent
8/27/18 19:27:14,,13,ascent
8/27/18 19:27:17,20.55,13,ascent
8/27/18 19:27:23,9.57,13,ascent
8/27/18 19:27:26,23.17,13,ascent
8/27/18 19:27:29,20.98,13,ascent
8/27/18 19:27:31,21.35,13,ascent
8/27/18 19:27:34,21.82,13,ascent
8/27/18 19:27:37,21.74,13,ascent
8/27/18 19:27:40,21.74,13,ascent
8/27/18 19:27:43,21.28,13,ascent
8/27/18 19:27:45,21.43,13,ascent
8/27/18 19:27:48,23.81,13,ascent
8/27/18 19:27:51,20.69,13,ascent
8/27/18 19:27:53,22.9,13,ascent
8/27/18 19:27:56,22.64,13,ascent
8/27/18 19:27:58,24.69,13,ascent
8/27/18 19:28:01,25.53,13,ascent
8/27/18 19:28:03,26.2,13,ascent
8/27/18 19:28:05,26.67,13,ascent
8/27/18 19:28:08,27.52,13,ascent
8/27/18 19:28:10,28.85,13,ascent
8/27/18 19:28:12,29.41,13,ascent
8/27/18 19:28:14,30.0,13,surface
8/27/18 19:28:16,30.93,13,surface
8/27/18 19:28:18,31.09,13,surface
8/27/18 19:28:19,,13,surface
8/27/18 19:28:21,,13,surface
8/27/18 19:28:25,,13,surface
8/27/18 19:28:27,32.61,13,surface
8/27/18 19:28:29,32.79,13,surface
8/27/18 19:28:32,16.67,13,surface
8/27/18 19:28:34,32.97,13,surface
8/27/18 19:28:36,33.15,13,surface
8/27/18 19:28:38,33.71,13,surface
8/27/18 19:28:40,,13,surface
8/27/18 19:28:41,,13,surface
8/27/18 19:28:43,,13,surface
8/27/18 19:28:45,34.88,13,surface
8/27/18 19:28:47,33.52,13,surface
8/27/18 19:28:48,33.9,13,surface
8/27/18 19:28:50,33.9,13,surface
8/27/18 19:28:52,33.33,13,surface
8/27/18 19:28:54,32.79,13,surface
8/27/18 19:28:56,,13,surface
8/27/18 19:28:59,,13,surface
8/27/18 19:29:03,,13,surface
8/27/18 19:29:05,33.71,13,surface
8/27/18 19:29:07,33.33,13,surface
8/27/18 19:29:08,32.61,13,surface
8/27/18 19:29:10,32.79,13,surface
8/27/18 19:29:12,33.15,13,surface
8/27/18 19:29:14,,13,surface
8/27/18 19:29:17,,13,surface
8/27/18 19:29:18,,13,surface
8/27/18 19:29:20,,13,surface
8/27/18 19:29:21,32.79,13,surface
8/27/18 19:29:23,32.97,13,surface
8/27/18 19:29:23,,13,surface
8/27/18 19:29:25,32.61,13,surface
8/27/18 19:29:27,,13,surface
8/27/18 19:29:30,,13,surface
8/27/18 19:29:33,,13,surface
8/27/18 19:29:35,31.91,13,surface
8/27/18 19:29:36,31.75,13,surface
8/27/18 19:29:38,31.91,13,surface
8/27/18 19:29:40,32.09,13,surface
8/27/18 19:29:42,32.09,13,surface
8/27/18 19:29:44,,13,surface
8/27/18 19:29:45,,13,surface
8/27/18 19:29:50,,13,surface
8/27/18 19:29:52,31.91,13,surface
8/27/18 19:29:53,31.91,13,surface
8/27/18 19:29:55,31.41,13,surface
8/27/18 19:29:57,30.77,13,surface
8/27/18 19:29:59,30.46,13,surface
8/27/18 19:30:01,31.25,13,surface
8/27/18 19:30:03,30.93,13,surface
8/27/18 19:30:05,,13,surface
8/27/18 19:30:08,,13,surface
8/27/18 19:30:11,,13,surface
8/27/18 19:30:13,30.93,13,surface
8/27/18 19:30:15,31.25,13,surface
8/27/18 19:30:17,30.77,13,surface
8/27/18 19:30:19,30.61,13,surface
8/27/18 19:30:21,30.3,13,surface
8/27/18 19:30:23,30.3,13,surface
8/27/18 19:30:25,30.61,13,surface
8/27/18 19:30:27,31.25,13,surface
8/27/18 19:30:29,30.93,13,surface
8/27/18 19:30:31,,13,surface
8/27/18 19:30:31,,13,surface
8/27/18 19:30:36,,13,surface
8/27/18 19:30:40,,13,surface
8/27/18 19:30:42,31.25,13,surface
8/27/18 19:30:44,31.75,13,surface
8/27/18 19:30:46,31.25,13,surface
8/27/18 19:30:48,31.41,13,surface
8/27/18 19:30:50,31.25,13,surface
8/27/18 19:30:52,31.75,13,surface
8/27/18 19:30:54,31.58,13,surface
8/27/18 19:30:55,31.41,13,surface
8/27/18 19:30:57,,13,surface
8/27/18 19:30:59,,13,surface
8/27/18 19:31:05,,13,surface
8/27/18 19:31:05,,13,surface
