idCliente;flEmail;flTwitch;flYouTube;flBlueSky;flInstagram;qtdePontos;DtCriacao;DtAtualizacao
3a8da580-4d0c-4ab9-ae42-b64f2593a38b;0;1;0;0;0;102;2025-06-09 12:18:17.671;2025-06-12 12:08:59.913
3ae37f43-02e4-478b-8784-5983bb5ac338;0;1;0;0;0;0;2025-08-26 18:38:02.975;2025-08-26 18:38:02.975
3ae8fa88-1c7a-4304-94f0-128da10f4a10;1;1;0;0;0;4613;2025-02-28 12:03:45.513;2025-10-21 12:35:15.131
3aec1bbf-12a4-4cc0-bfe5-881f81d56f08;0;1;0;0;0;53;2024-12-11 11:53:45.733;2024-12-11 13:15:56.682
3aed7014-dd3e-4958-ac8b-97ecba810a0b;0;0;0;0;0;5;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3afd3a57-e2b1-4206-909c-34f15b46ee20;0;1;0;0;0;0;2025-11-27 03:55:37.020;2025-11-27 03:55:37.020
3b0b8bae-e589-402f-883f-0062de137fd8;0;1;0;0;0;151;2024-11-28 11:40:01.467;2024-12-03 12:21:43.536
3b0ed5cb-bbdc-4dcb-a5db-e6a2a40c26d6;0;1;0;0;0;215;2025-02-15 13:24:46.634;2025-05-07 12:49:43.739
3b245f61-002c-474e-9f01-567752f47912;0;1;0;0;0;0;2025-12-05 13:47:18.244;2025-12-05 13:47:18.244
3b389abe-9f0f-46c4-b734-f1b8b96e981b;0;1;0;0;0;406;2025-08-25 12:33:35.484;2025-09-01 11:54:41.383
3b3e87ca-d728-44fe-a1bb-9f0835cce85a;0;0;0;0;0;100;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3b74a971-ee04-463c-867d-5d02812af28a;0;1;0;0;0;378;2025-03-26 11:37:10.955;2025-12-10 13:51:53.762
3b7bca96-db86-45a4-9c0c-fb1f410f8655;0;0;0;0;0;1542;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3b7f7d90-148c-4730-a265-8d2396f8688c;0;1;0;0;0;204;2025-08-25 12:33:58.010;2025-08-28 13:12:52.803
3b83f5b7-445f-47df-a9a3-c6f7da7ffe1b;0;1;0;0;0;50;2025-02-11 11:10:35.858;2025-02-11 11:10:53.136
3b878853-34a5-44be-9a8e-05642b853dc6;0;1;0;0;0;1581;2025-06-09 13:03:33.880;2025-10-16 12:31:11.727
3b914680-86aa-41f0-9cfc-e13499641154;0;1;0;0;0;0;2025-12-17 23:48:37.933;2025-12-17 23:48:37.933
3ba9c0dc-3c31-4818-923b-e8f594a1f757;0;1;0;0;0;50;2024-11-26 11:41:43.831;2024-11-26 11:42:27.064
3baabacf-2893-4074-acc8-9ff76ea3bda6;0;1;0;0;0;112;2024-02-01 00:00:00.000;2025-10-07 12:16:33.801
3bab0b89-47b6-45cc-bafa-aec1962c6dde;0;0;0;0;0;100;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3bab3c18-25d2-4e9a-b6f3-a7ede1c59fbe;0;1;0;0;0;253;2024-02-01 00:00:00.000;2025-05-09 13:32:05.858
3bb81d15-c87d-4305-b435-fe88e89dee5f;0;1;0;0;0;0;2025-03-10 12:27:49.430;2025-03-10 12:27:49.430
3bc4f69e-1b1e-468d-aa10-69759a956ede;0;1;0;0;0;1062;2025-02-28 12:27:15.267;2025-05-28 17:13:48.413
3bcd3d63-7b19-4983-8753-e208da48ecfe;0;1;0;0;0;0;2025-10-06 14:45:36.960;2025-10-06 14:45:36.960
3bd342b6-e5ff-456b-b8e7-8aabbe9f0a32;0;0;0;0;0;4488;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3bd83e4c-5095-4e41-a936-966fcee38c17;0;1;0;0;0;0;2025-03-07 18:38:35.991;2025-03-07 18:38:35.991
3be0c990-d569-4858-948d-4d0902d8bf39;0;1;0;0;0;168;2025-08-25 12:32:08.437;2025-09-05 13:43:09.868
3be4f341-aee5-4c71-bb07-9bf056377a6b;0;0;0;0;0;163;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3bfbc979-dcce-4331-beb2-31f5c38c9369;0;0;0;0;0;52;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3c17dbb8-00ef-459b-ab9e-3f52bb62c39c;0;0;0;0;0;1041;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3c3e27b3-cea0-46c9-8283-7dbf91c1f8c5;0;1;0;0;0;0;2025-07-16 15:46:56.961;2025-07-16 15:46:56.961
3c5e8fac-6aad-47d5-8c1a-a2fd572b1777;0;1;0;0;0;1361;2024-10-31 13:06:33.286;2024-10-31 13:06:33.286
3c6b4748-2a98-4747-9f21-d6a30d35323c;0;1;0;0;0;0;2025-07-08 13:36:15.379;2025-07-08 13:36:15.379
3c6c8395-01c1-4922-bae9-91260baeab59;0;0;0;0;0;0;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3c76d3f1-a542-48cd-bc18-de01cd96ad79;0;1;0;0;0;218;2025-04-08 13:22:28.989;2025-04-11 13:51:36.450
3c7a3611-03b7-488b-864b-23ba2520104f;0;0;0;0;0;1;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3c7a7587-ea30-4dca-a45a-7d4061230bfd;0;1;0;0;0;157;2025-08-27 11:52:54.080;2025-08-29 14:46:27.006
3c870bdd-d0af-42eb-af19-e3929c9265f0;0;0;0;0;0;1148;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3cbef103-2b6a-4ee3-90ac-7b0d6c3f15ca;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3cdf7805-7220-479c-a621-cdc7d476d024;0;1;0;0;0;56;2025-02-10 11:09:32.434;2025-02-10 12:24:59.533
3ce209e3-cba3-43b9-a2ec-2303d1fec83a;0;1;0;0;0;0;2025-06-16 22:40:54.816;2025-06-16 22:40:54.816
3cf46e75-3ef5-4a54-bc18-9ad056da9c4b;0;0;0;0;0;103;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3cfec5e1-1b2a-44c1-9b3f-7f3720c7911f;0;1;0;0;0;1244;2025-05-06 11:55:49.544;2025-07-16 13:15:34.948
3d27870c-a8de-4de8-a222-064b3d980a01;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3d28e6fa-020d-4271-9ad0-335102b3a05c;0;0;0;0;0;452;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3d291706-eee1-4a7c-b8bb-6e6dd6787236;0;1;0;0;0;0;2025-08-22 14:41:12.473;2025-08-22 14:41:12.473
3d2e2ebd-a606-4800-94d7-8ea656655a78;0;0;0;0;0;414;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3d887161-2977-496f-9f7c-6b37d9b79c2f;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3d8c8873-0291-4372-a6d4-e669ca7d03df;0;1;0;0;0;0;2025-07-23 17:05:34.298;2025-07-23 17:05:34.298
3dd14a5c-fb03-43af-a15e-ecc44ec46e91;0;1;0;0;0;52;2025-08-29 12:14:51.217;2025-08-29 13:01:36.996
3debc9a9-bc63-4812-bad0-5939fa5fc042;0;1;0;0;0;101;2024-11-27 12:57:13.205;2024-11-28 12:06:40.673
3df61998-5b78-45e5-87d3-11404f4699d4;0;1;0;0;0;1552;2025-01-27 11:03:47.086;2025-04-01 11:31:55.661
3e0cf827-0afb-4b5b-89ba-196cecdd44ae;0;0;0;0;0;58;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3e10f40a-e8e0-4184-9f3d-2e0dcc08c88b;0;1;0;0;0;154;2025-09-26 12:22:15.904;2025-12-01 13:04:43.759
3e2a480c-5c0e-4fb1-a876-9505d79c799f;0;0;0;0;0;153;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3e2ed9f7-8579-412b-8d24-a27befae90e7;0;0;0;0;0;53;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3e530e26-e15e-41ec-838c-0f23af989de9;0;0;0;0;0;0;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3e5d8412-98cd-454b-be99-6b55ed80440f;0;1;0;0;0;500;2025-12-20 02:54:18.313;2025-12-20 03:06:42.269
3e6fef17-1aa9-432e-88e5-7e88b6b0bd2f;0;1;0;0;0;102;2025-02-10 12:30:58.766;2025-02-13 12:09:42.125
3e9a2bf8-e09f-4417-9ff2-5a65fd1de2ad;0;0;0;0;0;190;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3ea4eff9-6c90-4a42-9e4d-15c25659126c;0;1;0;0;0;0;2025-09-15 01:58:32.111;2025-09-15 01:58:32.111
3ecd38e6-4dbd-45c5-ab89-9892d6a69abd;0;0;0;0;0;1360;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3ed698a1-a7bf-4ad4-b69e-01223d9ccba1;0;0;0;0;0;61;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3ee1ad75-ef60-4be4-8290-411605cd68db;0;1;0;0;0;285;2025-10-14 12:01:21.600;2025-10-20 13:45:39.144
3ef4b3bf-6d7d-4bb8-9c54-ebdcb2dc7efd;0;1;0;0;0;55;2025-06-10 13:53:20.810;2025-06-11 13:08:36.001
3f0bf125-c1e2-43a3-b40c-0228ba481b05;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3f0cc642-a4b3-4a0b-a855-06c87218cc0f;0;1;0;0;0;52;2025-08-25 12:23:46.065;2025-08-25 12:55:49.977
3f186dd1-901d-40fb-8a6f-ce8a4b52fe00;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3f1c0bd4-2ac0-4f00-bad6-ad5a3085e89c;0;1;0;0;0;0;2025-07-17 14:22:13.031;2025-07-17 14:22:13.031
3f341e89-2b48-42f3-bfa5-01e597359863;0;1;0;0;0;600;2025-09-29 13:23:20.196;2025-10-22 13:29:18.451
3f4a357d-1d61-4805-a0d9-a235dc6e29f9;0;1;0;0;0;50;2025-08-25 14:30:42.041;2025-10-03 12:21:30.127
3f535d2f-6260-4319-8ba0-f61e532d933e;0;1;0;0;0;204;2025-08-25 11:58:10.397;2025-08-29 13:48:46.812
3f55b86f-dc21-4ac8-8e89-7c1535359eaf;0;1;0;0;0;1090;2025-03-06 13:05:48.202;2025-12-18 14:36:12.761
3f59d816-58d0-462d-a5f6-201921820771;0;1;0;0;0;0;2025-09-02 12:15:52.011;2025-09-02 12:15:52.011
3f6e6ff8-496f-429a-a809-81614148aec8;0;1;0;0;0;178;2025-10-01 12:26:20.844;2025-11-06 13:34:42.591
3f7f4584-bcbf-49f3-86d9-89743a34a41a;0;0;0;0;0;53;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3f85f607-f0f9-44a9-a464-aa223aee785e;0;1;0;0;0;651;2024-12-11 12:10:52.530;2025-01-24 11:32:39.323
3f997349-2bca-4a3e-a010-199d3ef9922c;0;1;0;0;0;1;2024-10-30 12:22:28.641;2025-03-26 12:26:31.121
3f9b821e-c5b9-4898-8c07-d29e4107c724;0;1;0;0;0;0;2025-10-10 13:11:58.259;2025-10-10 13:11:58.259
3fb704f6-cfcc-4aa8-9c70-f045fddcb977;0;0;0;0;0;350;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3fb9547c-a454-48d6-ac69-af4ed9bd006a;0;1;0;0;0;54;2025-01-27 11:11:54.930;2025-01-28 11:25:58.624
3fb957cc-1e52-4f90-bef5-4607427225fa;0;0;0;0;0;4;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
3fc22625-bbce-4bd8-bf04-563189720e38;0;1;0;0;0;269;2024-02-01 00:00:00.000;2025-09-08 12:01:40.568
3fcea54c-c7cf-4a9f-87bd-bf8c0a152399;0;1;0;0;0;4;2025-09-29 13:22:28.457;2025-09-29 13:40:44.768
3fced281-d046-430a-a9f3-f25e4b901674;0;1;0;0;0;103;2025-06-09 12:02:49.491;2025-06-11 12:10:35.457
3fd20093-72d1-4a44-b77f-cc3173147c37;0;1;0;0;0;116;2025-05-21 13:04:22.098;2025-06-09 13:38:59.683
3fe1491c-4487-4109-9345-574551c578e3;0;1;0;0;0;0;2025-11-07 02:14:15.413;2025-11-07 02:14:15.413
3ff921b4-df67-4c0a-a191-44bf8cba1fb1;0;1;0;0;0;426;2025-02-18 12:05:46.888;2025-03-17 10:55:18.014
400448f8-f0a6-4ab8-a4a2-e5bc16d92296;0;1;0;0;0;0;2025-06-08 01:57:58.735;2025-06-08 01:57:58.735
40222467-be3a-4804-b358-cfc6b8e938dd;0;1;0;0;0;750;2025-01-15 11:51:37.467;2025-10-08 12:30:36.510
4030f1c0-acee-4f8b-8bbf-b001eb7490e2;0;1;0;0;0;227;2025-02-17 12:43:23.011;2025-02-17 12:43:23.011
403db18e-941e-4e63-ba23-e63c0515876a;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
404795d1-6627-4f18-9e0f-d07595dacbfb;0;0;0;0;0;5;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
407d7ac9-147c-4f0d-938d-567e8054af68;0;1;0;0;0;107;2025-07-16 12:38:07.091;2025-08-25 14:17:29.538
407d874b-e08c-4977-b713-0e7401443144;0;1;0;0;0;521;2025-06-02 12:52:25.071;2025-11-28 12:30:05.663
4090efcf-9409-4f92-ba5b-aeb4f125c2bd;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
40a737dc-475e-45be-a354-a8c55611428f;0;1;0;0;0;250;2025-09-29 12:36:17.705;2025-11-13 12:06:31.041
40ae1b44-e23e-453e-b148-2848962a2db3;0;1;0;0;0;100;2025-01-27 11:43:07.241;2025-02-14 11:42:55.749
40c71acf-5f47-4fa8-a706-0d18721b9ac3;0;1;0;0;0;2369;2025-08-25 12:23:26.318;2025-12-17 11:57:28.405
40d71038-f915-4f92-8e7c-9e554478090b;0;1;0;0;0;0;2025-09-06 14:43:09.097;2025-09-06 14:43:09.097
40f05f12-1117-4461-a131-2db5a86a28ed;0;1;0;0;0;100;2025-10-10 13:57:23.863;2025-10-10 15:05:22.566
40f14af0-3c30-4498-a202-29587dc2ca24;0;1;0;0;0;52;2025-01-27 11:03:31.199;2025-01-27 11:19:04.460
40f624c2-57ca-447a-a7f4-80464a3e3970;0;0;0;0;0;100;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
416e3c35-990d-4605-90a2-3893af7f4628;0;1;0;0;0;2558;2025-08-25 12:24:01.960;2025-12-19 14:36:06.585
41858871-78e0-4c80-85f3-1db61e23f244;0;1;0;0;0;0;2025-12-09 12:28:54.392;2025-12-09 12:28:54.392
41895066-9890-4747-b35a-3d36a45cfb39;0;1;0;0;0;172;2025-05-27 13:22:07.425;2025-07-17 12:01:10.064
41926448-70c0-4dc1-9dd4-cedfa28944c7;0;0;0;0;0;51;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
419b4ba7-3534-4e0a-b034-50ee640d2848;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
41bb8c47-4ced-48f4-8410-68d941663893;0;1;0;0;0;1487;2024-02-01 00:00:00.000;2025-10-03 14:08:53.041
41bf803f-cfce-4d26-94c3-ee5205db72c1;0;1;0;0;0;0;2025-09-10 18:14:59.426;2025-09-10 18:14:59.426
41cbe7cd-708e-4b69-b627-50148a3b5ee2;0;1;0;0;0;477;2024-12-12 13:15:04.496;2025-05-06 12:39:22.918
41ccf85e-405b-4913-8f77-1f28f5d6d013;0;1;0;0;0;0;2025-07-15 16:18:52.449;2025-07-15 16:18:52.449
41f5f373-f222-43d2-ac8c-265c663285c5;0;0;0;0;0;1209;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
41f925fd-9aa0-4043-9774-212c538133cc;1;1;0;0;0;12670;2025-03-06 11:48:20.416;2025-03-06 11:48:20.416
4208a480-3e07-4ae3-ba48-0b2115651375;0;1;0;0;0;50;2025-02-19 12:40:45.313;2025-02-19 12:40:52.107
420b5e34-79f8-4b14-b7e7-f5af1ec3f089;0;1;0;0;0;0;2025-06-06 22:46:27.458;2025-06-06 22:46:27.458
421426ce-b96f-4b90-b589-f04d4d5c5e7b;0;0;0;0;0;0;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
42174fdc-b38f-4c79-82c5-d2c39aacf088;0;1;0;0;0;50;2025-02-19 12:41:44.083;2025-02-19 12:41:56.700
423b3b6d-7208-407d-98e3-8c8d939d0053;0;1;0;0;0;105;2025-08-25 12:48:45.117;2025-12-04 13:12:21.687
425a495a-c683-428a-8e78-2f5113e733d9;0;1;0;0;0;363;2025-11-17 12:08:56.909;2025-12-16 13:28:27.956
4264a357-f34d-4717-ba7f-f907dced3727;0;1;0;0;0;0;2025-07-23 02:56:48.902;2025-07-23 02:56:48.902
427ff019-64d8-4a31-bb75-e308845e96a2;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
4285b529-8acf-41f3-8ea8-3bd31d90dbbb;0;0;0;0;0;202;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
429d1211-6738-455f-bfdd-0eed6b68e5f7;0;0;0;0;0;463;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
42aae2aa-b224-42eb-952e-31377707672c;0;1;0;0;0;1;2025-01-09 14:41:19.781;2025-01-30 12:46:24.616
42b1aac7-7e37-41be-a824-427b7d6232c8;0;1;0;0;0;51;2025-01-21 11:41:27.808;2025-01-21 11:54:46.667
42b84d0b-4277-4e53-bb31-ef9adee9689d;0;1;0;0;0;50;2025-08-29 12:35:23.579;2025-08-29 12:35:34.415
42d01a6e-563b-493d-886d-d886bd427eba;0;1;0;0;0;53;2025-06-09 13:05:25.352;2025-06-09 13:39:02.215
42de920f-6a74-4462-8a84-b0cfd9d60341;1;0;0;0;0;1;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
42f15fcd-e1aa-43fb-9d92-7b6afd3e796a;0;0;0;0;0;101;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
42f351ce-a25c-4816-9a36-3b82eb77f665;0;0;0;0;0;0;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
43050a60-ca0e-420e-bac0-d51ee0a83a8d;0;0;0;0;0;2;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
4310f782-396f-46cd-9825-1a754789d56e;0;1;0;0;0;1521;2025-04-23 12:38:22.916;2025-12-09 12:40:06.234
4317dbbe-89d6-4370-9c96-9fe8b31b9206;0;1;0;0;0;150;2025-08-27 12:52:29.473;2025-08-29 12:07:07.544
4319b55f-c6bd-4a0c-b131-f93e287fd499;0;0;0;0;0;280;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
431cb22b-2c2e-4754-bb99-7d02cd0c8b5a;0;1;0;0;0;1262;2025-02-03 13:22:45.714;2025-06-10 12:25:07.334
43249d07-dbd3-4426-af58-023e629839fe;0;1;0;0;0;152;2025-01-27 11:44:29.823;2025-07-21 12:10:24.807
43278d21-69b7-4baa-b227-d76fd32b8c8c;0;1;0;0;0;1000;2025-07-15 12:09:15.809;2025-07-15 12:19:45.851
43327cc9-4439-4d2f-9556-999151555c31;0;0;0;0;0;160;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
4332a65a-b981-4156-93a4-251185ca27de;0;1;0;0;0;0;2025-09-06 05:15:49.115;2025-09-06 05:15:49.115
433a5751-70f6-4329-be50-dccc1002c00d;0;1;0;0;0;475;2025-02-21 11:29:04.196;2025-09-19 13:51:05.968
435b601d-dbde-422f-bbc1-a782028cd945;0;1;0;0;0;0;2025-07-18 20:45:09.125;2025-07-18 20:45:09.125
4363fea7-4663-4f33-92e1-5af06a1c2327;0;1;0;0;0;0;2025-08-28 19:35:40.130;2025-08-28 19:35:40.130
43644875-a578-4ce0-9ff2-ec76fb9ca672;0;0;0;0;0;54;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
437d7153-8b32-4ecf-849c-38f4038e20f8;0;1;0;0;0;865;2025-05-05 12:23:31.615;2025-08-25 12:04:32.358
4394132c-98e5-4ac3-a882-2a2ca397e8b3;0;0;0;0;0;300;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
439945be-3093-4634-a5e9-44e71cb87a37;0;1;0;0;0;0;2025-07-09 21:04:51.682;2025-10-24 12:05:21.111
439ee40f-f719-451c-a786-861788dbf2d6;0;1;0;0;0;373;2025-08-25 11:59:15.486;2025-09-08 13:39:16.561
43aa42e8-54d2-46f7-84fc-b9c4dd6870c8;0;0;0;0;0;80;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
43bc7c95-609f-4746-92f4-5b9bf2ffe2d0;0;1;0;0;0;0;2025-08-05 20:03:45.482;2025-08-05 20:03:45.482
43e2aca6-8825-46ca-85ac-ac76a461638e;0;0;0;0;0;1;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
43f4f8d5-e2a1-4e04-bad9-dc6c261055a2;0;1;0;0;0;0;2025-06-04 10:09:38.134;2025-06-04 10:09:38.134
43fe0176-a4a7-4263-9f45-3fb68e054430;0;0;0;0;0;627;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
4407ac79-7d04-48c2-a746-7b6e9d91eed6;0;1;0;0;0;3;2025-05-07 12:08:52.528;2025-05-07 13:16:13.209
440fc730-398d-4a07-80e8-296fca9c44bd;0;1;0;0;0;0;2025-06-06 19:52:31.346;2025-06-06 19:52:31.346
441ac25a-defd-40af-ac28-4ca65307dfa3;0;1;0;0;0;101;2025-08-25 13:09:16.437;2025-08-26 13:58:01.139
443b91b0-0fc6-4dd0-b297-7255e24f5b93;0;1;0;0;0;103;2025-08-25 12:33:16.999;2025-08-29 13:44:33.269
443b92e1-2acc-46a4-be86-b41b6b01c011;0;0;0;0;0;119;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
444e5a23-d896-49b1-929d-4c5cb4b2c232;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
4458111a-6537-443d-b14a-69eead775102;0;1;0;0;0;0;2025-08-20 17:27:03.379;2025-08-20 17:27:03.379
4479756d-68e1-47b2-b9e3-197822a6ba5e;0;1;0;0;0;0;2025-12-11 18:22:23.476;2025-12-11 18:22:23.476
447beb89-bccb-43c1-8dd8-0348c7132d2f;0;1;0;0;0;0;2025-08-22 20:59:05.720;2025-08-22 20:59:05.720
447c3b80-d4b7-4c42-9823-2fa7fb1e6445;0;1;0;0;0;1;2025-02-10 12:07:01.091;2025-02-10 12:10:31.987
44851351-0c90-470d-ac8a-274227124a2c;0;1;0;0;0;0;2025-11-23 13:32:42.799;2025-11-23 13:32:42.799
44870c62-37db-42a3-a188-3268837da754;0;1;0;0;0;0;2025-08-19 12:16:46.083;2025-08-19 12:16:46.083
4491df77-dbc3-4f3d-b743-09607fd494eb;0;0;0;0;0;66;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
449e759f-2009-434c-bd20-5ad23844cbf2;0;0;0;0;0;104;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
449ff974-9d34-4e96-ab4a-c16d325e1dc4;0;1;0;0;0;0;2025-07-08 17:11:40.070;2025-07-08 17:11:40.070
44a6eef6-d77b-40ec-8ec5-6918a54efdb8;0;1;0;0;0;1931;2025-03-07 12:43:27.700;2025-12-18 12:01:20.907
44a8a7cf-9e53-4a27-9f5b-63ed339e05b5;0;0;0;0;0;63;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
44acc56a-7b3b-4397-966f-313df9dea4fe;0;0;0;0;0;52;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
44f020af-36eb-4b46-9584-5bd95dc50410;0;0;0;0;0;1253;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
450a3f75-9c8a-4eb2-b39c-f718ec24f40c;0;0;0;0;0;9592;2024-02-01 00:00:00.000;2025-12-19 14:36:23.802
451766e5-10d1-41f9-b176-ac3aa34e5a59;0;1;0;0;0;2322;2025-08-25 12:22:52.874;2025-12-19 14:12:29.841
45212cba-cdd1-41b4-a7eb-dc47a40f3fe2;0;1;0;0;0;51;2025-06-09 12:28:04.292;2025-06-09 13:43:51.587
45363740-2e94-496a-a0c9-c37f6388ae70;0;1;0;0;0;4446;2025-02-12 11:14:07.401;2025-12-19 13:07:51.079
4550cf23-96a5-4667-a95b-27002a33d227;0;1;0;0;0;2917;2025-01-10 12:35:12.942;2025-12-19 12:56:10.286
45581ff9-d878-4419-ac7c-ef04ceae6c1c;0;1;0;0;0;0;2025-10-07 22:46:23.039;2025-10-07 22:46:23.039
4559524a-7db5-41d9-b202-bdeb204d1523;0;0;0;0;0;228;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
4588257c-e356-4a56-ada4-92ad8d005ecf;0;1;0;0;0;54;2025-05-05 13:41:53.756;2025-07-01 13:45:03.330
45b06413-9293-453f-ba4a-c7d91beac683;0;0;0;0;0;51;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
45bbf295-bf97-4f9d-9d9c-a8f76c328608;0;0;0;0;0;13;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
45d31555-5d66-43cf-a4f6-9713a5e37e4a;0;0;0;0;0;108;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
45dc20db-2a5d-4891-ac63-4a3f1beb7644;0;1;0;0;0;105;2025-02-17 11:32:04.992;2025-02-19 11:30:22.120
45ee064a-cf3e-4bdf-b222-6d0ac88199d6;0;0;0;0;0;51;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
4600381d-5186-494b-90d3-9c8c0539244d;0;1;0;0;0;655;2024-11-13 11:42:05.115;2025-01-02 11:51:31.588
460b6942-5a6f-4055-819e-0171bac02cce;0;0;0;0;0;169;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
46119557-7ce9-488f-9225-47d539dd414e;1;1;0;0;0;3342;2025-02-28 13:37:30.834;2025-02-28 13:37:30.834
461ba88e-af99-4668-bfbf-5f024af728dd;0;1;0;0;0;69;2025-08-25 13:24:33.535;2025-08-26 14:03:01.118
4621e46a-2698-4d4d-a5c0-8b40d71bed92;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
46242821-ccaa-4b1a-b4bc-422e4ea56f74;0;1;0;0;0;50;2025-08-27 11:44:28.008;2025-08-27 11:44:33.547
4629b996-2c28-45ef-939c-1c8d729a2f2b;0;1;0;0;0;168;2024-11-27 11:47:09.032;2025-02-10 12:20:48.702
46376959-58a7-413a-85f3-8e0d6bd4ee94;1;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
464da1dd-7b14-45f4-ab5a-815d2d2ab993;0;1;0;0;0;51;2025-09-03 12:05:21.741;2025-09-08 12:01:43.187
464de4d9-679e-49b4-87ad-7ec20f28606d;0;0;0;0;0;50;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
465fd47f-3add-4c12-801f-1c2f3c278be8;0;1;0;0;0;116;2025-01-08 11:33:27.271;2025-01-13 12:38:57.737
4664dfdb-4f4b-4477-87d7-79978b801c02;0;1;0;0;0;112;2025-02-10 11:08:20.080;2025-03-10 11:52:15.311
467b4896-20e3-454d-a88b-f65d6fed0bc0;0;0;0;0;0;101;2024-02-01 00:00:00.000;2024-02-01 00:00:00.000
468476d8-728e-4324-a139-943af4d3896f;0;1;0;0;0;350;2025-08-27 12:07:10.210;2025-10-03 12:20:30.433
46a6f176-7dbe-4315-95ef-953281297dfe;0;1;0;0;0;114;2025-02-10 11:08:51.533;2025-02-12 12:57:05.926
46c6592c-ca74-4640-97a6-0bf72f4dbc63;0;1;0;0;0;761;2024-11-27 12:42:08.775;2025-08-28 14:03:26.243
46d5f155-c595-4316-a422-3548e861e428;0;1;0;0;0;0;2025-12-18 22:48:45.546;2025-12-18 22:48:45.546
